来源	文件	位置	原文	参考译文	填写中文	长度状态
TBL	tbl2.pak	*	Small Treasure Chest		小寶箱	wildcard_utf16
TBL	tbl2.pak	*	Huge Treasure Chest			wildcard_utf16
TBL	tbl2.pak	*	Giant Snake			wildcard_utf16
TBL	tbl2.pak	*	King Wolf		王狼	wildcard_utf16
TBL	tbl2.pak	*	Son Gohan		孫悟飯	wildcard_utf16
TBL	tbl2.pak	*	Hole Lizard			wildcard_utf16
TBL	tbl2.pak	*	Son of Evil Drum			wildcard_utf16
TBL	tbl2.pak	*	Son of Evil Tambourine			wildcard_utf16
TBL	tbl2.pak	*	Piccolo Daimaoh		短笛大魔王	wildcard_utf16
TBL	tbl2.pak	*	Sword Fish		剑鱼	wildcard_utf16
TBL	tbl2.pak	*	Indigenous Dog			wildcard_utf16
TBL	tbl2.pak	*	RR Giraffe			wildcard_utf16
TBL	tbl2.pak	*	Combat Robot		戰鬥機器人	wildcard_utf16
TBL	tbl2.pak	*	Tao Pai Pai			wildcard_utf16
TBL	tbl2.pak	*	Giant Boss Bull		巨大首领公牛	wildcard_utf16
TBL	tbl2.pak	*	Strong Machine		强力機器	wildcard_utf16
TBL	tbl2.pak	*	Panda Scythe			wildcard_utf16
TBL	tbl2.pak	*	Zombie		殭屍	wildcard_utf16
TBL	tbl2.pak	*	Invisible Man			wildcard_utf16
TBL	tbl2.pak	*	Shenron		神龍	wildcard_utf16
TBL	tbl2.pak	*	Corrupted Korin Master		墮落的花梨大師	wildcard_utf16
TBL	tbl2.pak	*	Shadow Mech Dragon X		暗影機械暴龍X	wildcard_utf16
TBL	tbl2.pak	*	Evil Bardock		邪恶巴达克	wildcard_utf16
TBL	tbl2.pak	*	Bardock SS1		巴达克SS1	wildcard_utf16
TBL	tbl2.pak	*	Bardock SS3		巴达克超級赛亚人3	wildcard_utf16
TBL	tbl2.pak	*	Freeza(Final Form)		弗利萨(最终形态)	wildcard_utf16
TBL	tbl2.pak	*	Golden Freeza			wildcard_utf16
TBL	tbl2.pak	*	Freeza Soldier		弗利萨士兵	wildcard_utf16
TBL	tbl2.pak	*	Scorpion of Darkness			wildcard_utf16
TBL	tbl2.pak	*	Easter Bunny			wildcard_utf16
TBL	tbl2.pak	*	Moro Devourer of Planets			wildcard_utf16
TBL	tbl2.pak	*	23° Tournament Bacterian			wildcard_utf16
TBL	tbl2.pak	*	23° Tournament Giran			wildcard_utf16
TBL	tbl2.pak	*	23° Tournament Chaos			wildcard_utf16
TBL	tbl2.pak	*	23° Tournament King Chappa			wildcard_utf16
TBL	tbl2.pak	*	23° Tournament Tien			wildcard_utf16
TBL	tbl2.pak	*	23° Tournament Yamcha			wildcard_utf16
TBL	tbl2.pak	*	23° Tournament Goku		第 23 屆天下一武道會悟空	wildcard_utf16
TBL	tbl2.pak	*	Black Makai Cat		黑色魔界猫	wildcard_utf16
TBL	tbl2.pak	*	Makai Baralika Ancestral		魔界巴拉利卡始祖	wildcard_utf16
TBL	tbl2.pak	*	Makai Poisonous Frog		魔界毒蛙	wildcard_utf16
TBL	tbl2.pak	*	Makai Taek Ancestral		魔界泰克始祖	wildcard_utf16
TBL	tbl2.pak	*	Makai Wild Plant		魔界野生植物	wildcard_utf16
TBL	tbl2.pak	*	Makai Masked Man		魔界蒙面人	wildcard_utf16
TBL	tbl2.pak	*	Makai Mira		魔界米拉	wildcard_utf16
TBL	tbl2.pak	*	N°3 Tamagami		3號塔玛伽米	wildcard_utf16
TBL	tbl2.pak	*	Vegeta SS3		超級赛亚人3贝吉塔	wildcard_utf16
TBL	tbl2.pak	*	Goku SS4		超四悟空	wildcard_utf16
TBL	tbl2.pak	*	Increases Max AP.		提高最大 AP。	wildcard_utf16
TBL	tbl2.pak	*	Range Defense Reduction			wildcard_utf16
TBL	tbl2.pak	*	Resurrection Sickness			wildcard_utf16
TBL	tbl2.pak	*	Lava Damage		熔岩伤害	wildcard_utf16
TBL	tbl2.pak	*	Strong Lava Damage		强熔岩伤害	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 1 (over 100)		負重效果 1（超過 100）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 2 (over 110)		负重效果 2（超過 110）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 3 (over 110)		負重效果 3（超過 110）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 4 (over 120)		負重效果 4（超過 120）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 5 (over 120)		負重效果 5（超過 120）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 6 (over 130)		負重效果 6（超過 130）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 7 (over 130)		負重效果 7（超過 130）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 8 (over 130)		負重效果 8（超過 130）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 9 (over 130)		負重效果 9（超過 130）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 10 (over 140)		負重效果 10（超過 140）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 11 (over 140)		負重效果 11（超過 140）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 12 (over 140)		負重效果 12（超過 140）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 13 (over 140)		負重效果 13（超過 140）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 14 (over 150)		負重效果 14（超過 150）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 15 (over 150)		負重效果 15（超過 150）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 16 (over 150)		負重效果 16（超過 150）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 17 (over 150)		負重效果 17（超過 150）	wildcard_utf16
TBL	tbl2.pak	*	Weight Effect 18 (Experience)		負重效果 18（經驗）	wildcard_utf16
TBL	tbl2.pak	*	UTS Activity Buff		UTS 活動增益	wildcard_utf16
TBL	tbl2.pak	*	Magical Box's Blessing		魔法箱的祝福	wildcard_utf16
TBL	tbl2.pak	*	Magical Box's Curse		魔法箱的詛咒	wildcard_utf16
TBL	tbl2.pak	*	Energy Curse 1LV			wildcard_utf16
TBL	tbl2.pak	*	Energy Curse 2LV			wildcard_utf16
TBL	tbl2.pak	*	Energy Curse 3LV			wildcard_utf16
TBL	tbl2.pak	*	Energy Curse 4LV			wildcard_utf16
TBL	tbl2.pak	*	Concentrated Belief			wildcard_utf16
TBL	tbl2.pak	*	Ultra-Concentrated Belief		超集中信念	wildcard_utf16
TBL	tbl2.pak	*	Avoidance Belief			wildcard_utf16
TBL	tbl2.pak	*	Ultra-Avoidance Belief		超迴避信念	wildcard_utf16
TBL	tbl2.pak	*	Strength Belief			wildcard_utf16
TBL	tbl2.pak	*	Ultra-Strength Belief		超力量信念	wildcard_utf16
TBL	tbl2.pak	*	Ki Belief			wildcard_utf16
TBL	tbl2.pak	*	Ultra-Ki Belief		超氣信念	wildcard_utf16
TBL	tbl2.pak	*	Past Generation Curse			wildcard_utf16
TBL	tbl2.pak	*	Formidable Belief			wildcard_utf16
TBL	tbl2.pak	*	Energy Belief			wildcard_utf16
TBL	tbl2.pak	*	Bat Palm Breeze			wildcard_utf16
TBL	tbl2.pak	*	Gallic Cannon			wildcard_utf16
TBL	tbl2.pak	*	Big Bang Attack			wildcard_utf16
TBL	tbl2.pak	*	Final Spirit Cannon			wildcard_utf16
TBL	tbl2.pak	*	Super Serial Energy Cannon			wildcard_utf16
TBL	tbl2.pak	*	Full-Power Serial Energy Cannon			wildcard_utf16
TBL	tbl2.pak	*	Flying Attack		舞空攻擊	wildcard_utf16
TBL	tbl2.pak	*	Counter Punch			wildcard_utf16
TBL	tbl2.pak	*	Storm Strike			wildcard_utf16
TBL	tbl2.pak	*	Super Devil Cannon		超級魔鬼炮	wildcard_utf16
TBL	tbl2.pak	*	Super Devil Cannon - Vegeta		超級魔鬼炮-贝吉塔	wildcard_utf16
TBL	tbl2.pak	*	Rock Throwing			wildcard_utf16
TBL	tbl2.pak	*	Rock Throwing - Vegeta		投石－貝吉塔	wildcard_utf16
TBL	tbl2.pak	*	Death Ray			wildcard_utf16
TBL	tbl2.pak	*	Big Mop Hurricane			wildcard_utf16
TBL	tbl2.pak	*	Throwing Broomstick			wildcard_utf16
TBL	tbl2.pak	*	Broomstick Hurricane			wildcard_utf16
TBL	tbl2.pak	*	Broom Hurricane			wildcard_utf16
TBL	tbl2.pak	*	Devil Self Destruct			wildcard_utf16
TBL	tbl2.pak	*	Outbreak Wave			wildcard_utf16
TBL	tbl2.pak	*	Powerful Energy Wave			wildcard_utf16
TBL	tbl2.pak	*	Will Give You a Present!		會給你禮物！	wildcard_utf16
TBL	tbl2.pak	*	Boulder Pressure			wildcard_utf16
TBL	tbl2.pak	*	Rock Missile			wildcard_utf16
TBL	tbl2.pak	*	Flying Chaos Clamp		舞空混沌夾	wildcard_utf16
TBL	tbl2.pak	*	Missile			wildcard_utf16
TBL	tbl2.pak	*	Whip Hurricane		鞭颶風	wildcard_utf16
TBL	tbl2.pak	*	Sharp Whip			wildcard_utf16
TBL	tbl2.pak	*	Ultra-Capacity Energy Bomb		超容量能量彈	wildcard_utf16
TBL	tbl2.pak	*	Antenna Light			wildcard_utf16
TBL	tbl2.pak	*	Flying Smile Kick		舞空微笑踢	wildcard_utf16
TBL	tbl2.pak	*	Mono Eye Laser			wildcard_utf16
TBL	tbl2.pak	*	Rocket Slam			wildcard_utf16
TBL	tbl2.pak	*	Magical Flying Kick		魔法舞空踢	wildcard_utf16
TBL	tbl2.pak	*	Fake Pachosen			wildcard_utf16
TBL	tbl2.pak	*	Fan Slap			wildcard_utf16
TBL	tbl2.pak	*	Hedgehog Bomb			wildcard_utf16
TBL	tbl2.pak	*	Meal Time			wildcard_utf16
TBL	tbl2.pak	*	Snake Dance			wildcard_utf16
TBL	tbl2.pak	*	Major Earthquake			wildcard_utf16
TBL	tbl2.pak	*	Unforgivable!		不可原諒！	wildcard_utf16
TBL	tbl2.pak	*	Super Outbreak Wave			wildcard_utf16
TBL	tbl2.pak	*	Kamehameha			wildcard_utf16
TBL	tbl2.pak	*	Energy Cannon		氣功炮	wildcard_utf16
TBL	tbl2.pak	*	Energy Cannon-Piccolo		氣功炮-比克	wildcard_utf16
TBL	tbl2.pak	*	Super Devil Cannon-Napper			wildcard_utf16
TBL	tbl2.pak	*	Super Gallic Cannon			wildcard_utf16
TBL	tbl2.pak	*	Strong Kamehameha			wildcard_utf16
TBL	tbl2.pak	*	Last Blasting Strength			wildcard_utf16
TBL	tbl2.pak	*	Spirit Ball		精神球	wildcard_utf16
TBL	tbl2.pak	*	Cross Claws			wildcard_utf16
TBL	tbl2.pak	*	Last Blade			wildcard_utf16
TBL	tbl2.pak	*	Machine-Gun Arm			wildcard_utf16
TBL	tbl2.pak	*	Serial Scratching			wildcard_utf16
TBL	tbl2.pak	*	Maternal Instinct			wildcard_utf16
TBL	tbl2.pak	*	Spin Attack			wildcard_utf16
TBL	tbl2.pak	*	Bee Poison			wildcard_utf16
TBL	tbl2.pak	*	Biochemistry Fart			wildcard_utf16
TBL	tbl2.pak	*	Skunk Fart			wildcard_utf16
TBL	tbl2.pak	*	Worm Venom		蟲毒	wildcard_utf16
TBL	tbl2.pak	*	Super Acidic Liquid			wildcard_utf16
TBL	tbl2.pak	*	Spray Fungi			wildcard_utf16
TBL	tbl2.pak	*	Acid Saliva			wildcard_utf16
TBL	tbl2.pak	*	Dirty Blood			wildcard_utf16
TBL	tbl2.pak	*	Garbage Throwing			wildcard_utf16
TBL	tbl2.pak	*	First Aid Kit			wildcard_utf16
TBL	tbl2.pak	*	Recovery Tank			wildcard_utf16
TBL	tbl2.pak	*	Energy Battery			wildcard_utf16
TBL	tbl2.pak	*	Steam-Pack Lay			wildcard_utf16
TBL	tbl2.pak	*	Restoration Potion			wildcard_utf16
TBL	tbl2.pak	*	Medical Cure			wildcard_utf16
TBL	tbl2.pak	*	Strong Charge		强力充值	wildcard_utf16
TBL	tbl2.pak	*	High Nutritional Honey			wildcard_utf16
TBL	tbl2.pak	*	Snacking			wildcard_utf16
TBL	tbl2.pak	*	Wonderful Smoke		奇妙煙霧	wildcard_utf16
TBL	tbl2.pak	*	Bloody Furies			wildcard_utf16
TBL	tbl2.pak	*	Saiyan Spirit		赛亚人精神	wildcard_utf16
TBL	tbl2.pak	*	Bear's Courage			wildcard_utf16
TBL	tbl2.pak	*	Brutal Power			wildcard_utf16
TBL	tbl2.pak	*	Sharp Roar			wildcard_utf16
TBL	tbl2.pak	*	Using Kiri		使用中基里	wildcard_utf16
TBL	tbl2.pak	*	Shield			wildcard_utf16
TBL	tbl2.pak	*	Strengthen			wildcard_utf16
TBL	tbl2.pak	*	Energetic Pump			wildcard_utf16
TBL	tbl2.pak	*	Triumphantly Impulse			wildcard_utf16
TBL	tbl2.pak	*	Minor Warning			wildcard_utf16
TBL	tbl2.pak	*	Absorbing Kiri			wildcard_utf16
TBL	tbl2.pak	*	Paralysis Ray			wildcard_utf16
TBL	tbl2.pak	*	Sexy Pose			wildcard_utf16
TBL	tbl2.pak	*	Emit Magnetic Force			wildcard_utf16
TBL	tbl2.pak	*	Monkey Tricks		猴子戲法	wildcard_utf16
TBL	tbl2.pak	*	Explosive Cannon			wildcard_utf16
TBL	tbl2.pak	*	Explosive Cannon-Vegita			wildcard_utf16
TBL	tbl2.pak	*	Hammer Assault			wildcard_utf16
TBL	tbl2.pak	*	Giant Earthquake			wildcard_utf16
TBL	tbl2.pak	*	Demon Spear			wildcard_utf16
TBL	tbl2.pak	*	Double Bat Hit			wildcard_utf16
TBL	tbl2.pak	*	Anesthesia Pollen			wildcard_utf16
TBL	tbl2.pak	*	Psychological Binding			wildcard_utf16
TBL	tbl2.pak	*	Ching Ching Gum			wildcard_utf16
TBL	tbl2.pak	*	Confused Weasel			wildcard_utf16
TBL	tbl2.pak	*	Uncomfortable Atmosphere		不適氣氛	wildcard_utf16
TBL	tbl2.pak	*	Bad Breath			wildcard_utf16
TBL	tbl2.pak	*	Ear Slapping			wildcard_utf16
TBL	tbl2.pak	*	Mad Sound			wildcard_utf16
TBL	tbl2.pak	*	Boomerang Strike			wildcard_utf16
TBL	tbl2.pak	*	Spiderweb			wildcard_utf16
TBL	tbl2.pak	*	Express Vines			wildcard_utf16
TBL	tbl2.pak	*	Music-Clip Pliers			wildcard_utf16
TBL	tbl2.pak	*	Electric Shock			wildcard_utf16
TBL	tbl2.pak	*	Impatient Protection			wildcard_utf16
TBL	tbl2.pak	*	Double Blow		双打擊	wildcard_utf16
TBL	tbl2.pak	*	Irritating Powder			wildcard_utf16
TBL	tbl2.pak	*	Snake Hypnosis			wildcard_utf16
TBL	tbl2.pak	*	Enhancement Strength			wildcard_utf16
TBL	tbl2.pak	*	Elimination Surgery			wildcard_utf16
TBL	tbl2.pak	*	Sky Moral			wildcard_utf16
TBL	tbl2.pak	*	Sholder Rush			wildcard_utf16
TBL	tbl2.pak	*	Flame Radiation			wildcard_utf16
TBL	tbl2.pak	*	Gas Radiation			wildcard_utf16
TBL	tbl2.pak	*	Stun Gun			wildcard_utf16
TBL	tbl2.pak	*	Mental Damage		精神伤害	wildcard_utf16
TBL	tbl2.pak	*	Tornado			wildcard_utf16
TBL	tbl2.pak	*	Magic Befall			wildcard_utf16
TBL	tbl2.pak	*	Weapon Throw		武器投擲	wildcard_utf16
TBL	tbl2.pak	*	Time Stop		時間停止	wildcard_utf16
TBL	tbl2.pak	*	Double Spirit Gun		双精神枪	wildcard_utf16
TBL	tbl2.pak	*	Multiple Kamehameha			wildcard_utf16
TBL	tbl2.pak	*	Dodon Ray			wildcard_utf16
TBL	tbl2.pak	*	Detonating Bullets			wildcard_utf16
TBL	tbl2.pak	*	Tien Massacre			wildcard_utf16
TBL	tbl2.pak	*	Double Dodon Ray			wildcard_utf16
TBL	tbl2.pak	*	Double Plastic Circle			wildcard_utf16
TBL	tbl2.pak	*	Circle Ball			wildcard_utf16
TBL	tbl2.pak	*	Special Focus			wildcard_utf16
TBL	tbl2.pak	*	Bomber Shock			wildcard_utf16
TBL	tbl2.pak	*	Bomber Missile			wildcard_utf16
TBL	tbl2.pak	*	Bomber Attack			wildcard_utf16
TBL	tbl2.pak	*	19000SP Inhalation Technique			wildcard_utf16
TBL	tbl2.pak	*	Eye Beam		眼光束	wildcard_utf16
TBL	tbl2.pak	*	Snapshot			wildcard_utf16
TBL	tbl2.pak	*	Trueshot			wildcard_utf16
TBL	tbl2.pak	*	Flame Wave			wildcard_utf16
TBL	tbl2.pak	*	Secluded Earthquake			wildcard_utf16
TBL	tbl2.pak	*	Slowdown Antenna			wildcard_utf16
TBL	tbl2.pak	*	Inhalation Technique			wildcard_utf16
TBL	tbl2.pak	*	Radiation Wave			wildcard_utf16
TBL	tbl2.pak	*	Gero Attack			wildcard_utf16
TBL	tbl2.pak	*	Boomerang			wildcard_utf16
TBL	tbl2.pak	*	Chi Chi Light			wildcard_utf16
TBL	tbl2.pak	*	Trial of LP			wildcard_utf16
TBL	tbl2.pak	*	Strengthen Physical Defense			wildcard_utf16
TBL	tbl2.pak	*	Strengthen Energy Defense			wildcard_utf16
TBL	tbl2.pak	*	Trueshot 2			wildcard_utf16
TBL	tbl2.pak	*	Confusion			wildcard_utf16
TBL	tbl2.pak	*	Trueshot 3			wildcard_utf16
TBL	tbl2.pak	*	Poison		中毒	wildcard_utf16
TBL	tbl2.pak	*	Ability Rises			wildcard_utf16
TBL	tbl2.pak	*	Physical Strengthening			wildcard_utf16
TBL	tbl2.pak	*	Wide Range Trueshot		廣域精準射擊	wildcard_utf16
TBL	tbl2.pak	*	Bleeding		出血	wildcard_utf16
TBL	tbl2.pak	*	Tao Pai Pai Charge			wildcard_utf16
TBL	tbl2.pak	*	Field Supervisor Body Change			wildcard_utf16
TBL	tbl2.pak	*	Light Poison			wildcard_utf16
TBL	tbl2.pak	*	Brainwashing Burst			wildcard_utf16
TBL	tbl2.pak	*	Brainwashing Power Burst			wildcard_utf16
TBL	tbl2.pak	*	Brainwashing Wave			wildcard_utf16
TBL	tbl2.pak	*	Brainwashing Peristaltic			wildcard_utf16
TBL	tbl2.pak	*	Water Drop Sound		水掉落声音	wildcard_utf16
TBL	tbl2.pak	*	Medicine			wildcard_utf16
TBL	tbl2.pak	*	Kid Burst			wildcard_utf16
TBL	tbl2.pak	*	Black Smoke			wildcard_utf16
TBL	tbl2.pak	*	Diversionary Attack			wildcard_utf16
TBL	tbl2.pak	*	Pliers Attack			wildcard_utf16
TBL	tbl2.pak	*	Stomping			wildcard_utf16
TBL	tbl2.pak	*	Ugly Spider Web			wildcard_utf16
TBL	tbl2.pak	*	Harutz Body Change			wildcard_utf16
TBL	tbl2.pak	*	Hell Flash Gun			wildcard_utf16
TBL	tbl2.pak	*	Rocket Fist			wildcard_utf16
TBL	tbl2.pak	*	Pneumatic Outbreak			wildcard_utf16
TBL	tbl2.pak	*	War Machine		戰爭機器	wildcard_utf16
TBL	tbl2.pak	*	Spiritual Recovery		精神恢復	wildcard_utf16
TBL	tbl2.pak	*	Spiritual Burst			wildcard_utf16
TBL	tbl2.pak	*	Hand Break			wildcard_utf16
TBL	tbl2.pak	*	Energy Outbreak			wildcard_utf16
TBL	tbl2.pak	*	Spiritual Gun		精神枪	wildcard_utf16
TBL	tbl2.pak	*	Magic Bullet			wildcard_utf16
TBL	tbl2.pak	*	Super Spiritual Gun		超級精神枪	wildcard_utf16
TBL	tbl2.pak	*	Magic Flash			wildcard_utf16
TBL	tbl2.pak	*	Light Poisoning			wildcard_utf16
TBL	tbl2.pak	*	Dispute			wildcard_utf16
TBL	tbl2.pak	*	Poisoned 100%			wildcard_utf16
TBL	tbl2.pak	*	Poisoned 50%			wildcard_utf16
TBL	tbl2.pak	*	Fist Knockdown			wildcard_utf16
TBL	tbl2.pak	*	Devil Explode			wildcard_utf16
TBL	tbl2.pak	*	Elimination Shoot			wildcard_utf16
TBL	tbl2.pak	*	Invincible Change			wildcard_utf16
TBL	tbl2.pak	*	Strike Wave			wildcard_utf16
TBL	tbl2.pak	*	Ball Blast		球爆破	wildcard_utf16
TBL	tbl2.pak	*	Time Dissolve			wildcard_utf16
TBL	tbl2.pak	*	Energy Shock			wildcard_utf16
TBL	tbl2.pak	*	Blankly Light			wildcard_utf16
TBL	tbl2.pak	*	Dirty Wave			wildcard_utf16
TBL	tbl2.pak	*	Moment of Dread			wildcard_utf16
TBL	tbl2.pak	*	Super Indigestion			wildcard_utf16
TBL	tbl2.pak	*	Kiri Kiri Kiri		基里基里基里	wildcard_utf16
TBL	tbl2.pak	*	Critical Hit		暴击命中	wildcard_utf16
TBL	tbl2.pak	*	Energy Ball		氣功球	wildcard_utf16
TBL	tbl2.pak	*	Tornado Shot			wildcard_utf16
TBL	tbl2.pak	*	Ultrasonic Movement		超音波移動	wildcard_utf16
TBL	tbl2.pak	*	Flash Boxing		閃光拳擊	wildcard_utf16
TBL	tbl2.pak	*	Hurricane Arrow			wildcard_utf16
TBL	tbl2.pak	*	Infinite Impulse			wildcard_utf16
TBL	tbl2.pak	*	Sky Claws		天空爪	wildcard_utf16
TBL	tbl2.pak	*	Fall Down			wildcard_utf16
TBL	tbl2.pak	*	Iron Headbutt			wildcard_utf16
TBL	tbl2.pak	*	High Pressure			wildcard_utf16
TBL	tbl2.pak	*	Earth Separation			wildcard_utf16
TBL	tbl2.pak	*	Energy Combination Wave			wildcard_utf16
TBL	tbl2.pak	*	Killer Drunken Skill		致命醉拳技能	wildcard_utf16
TBL	tbl2.pak	*	X-Word Cut		X 字斬	wildcard_utf16
TBL	tbl2.pak	*	Gastric Spray			wildcard_utf16
TBL	tbl2.pak	*	Hiccup			wildcard_utf16
TBL	tbl2.pak	*	Resurrection			wildcard_utf16
TBL	tbl2.pak	*	Improvising			wildcard_utf16
TBL	tbl2.pak	*	Fungi Attack			wildcard_utf16
TBL	tbl2.pak	*	Laser Palm			wildcard_utf16
TBL	tbl2.pak	*	Grenade			wildcard_utf16
TBL	tbl2.pak	*	Roaring Snapshot			wildcard_utf16
TBL	tbl2.pak	*	Broom Throwing			wildcard_utf16
TBL	tbl2.pak	*	Weaken		弱化	wildcard_utf16
TBL	tbl2.pak	*	Inexhaustible Anger			wildcard_utf16
TBL	tbl2.pak	*	Cry of Fear			wildcard_utf16
TBL	tbl2.pak	*	Ammunition Explosion			wildcard_utf16
TBL	tbl2.pak	*	Final Mission			wildcard_utf16
TBL	tbl2.pak	*	Bloody Shooting			wildcard_utf16
TBL	tbl2.pak	*	Goldmine Laser			wildcard_utf16
TBL	tbl2.pak	*	Triple Attack			wildcard_utf16
TBL	tbl2.pak	*	Super Storm			wildcard_utf16
TBL	tbl2.pak	*	Food Chain			wildcard_utf16
TBL	tbl2.pak	*	Gas Puff			wildcard_utf16
TBL	tbl2.pak	*	Spinning Attack			wildcard_utf16
TBL	tbl2.pak	*	Hyper Bomb			wildcard_utf16
TBL	tbl2.pak	*	Flame Shower Breeze			wildcard_utf16
TBL	tbl2.pak	*	Double Dynamite Horn			wildcard_utf16
TBL	tbl2.pak	*	Candy Beam			wildcard_utf16
TBL	tbl2.pak	*	Double Crazy Rush			wildcard_utf16
TBL	tbl2.pak	*	Roar of Destruction			wildcard_utf16
TBL	tbl2.pak	*	High-Speed Aid			wildcard_utf16
TBL	tbl2.pak	*	Helping Aid			wildcard_utf16
TBL	tbl2.pak	*	Cyclone Attack			wildcard_utf16
TBL	tbl2.pak	*	Powerful Explosions Jump			wildcard_utf16
TBL	tbl2.pak	*	Insanity			wildcard_utf16
TBL	tbl2.pak	*	Petrification		石化	wildcard_utf16
TBL	tbl2.pak	*	Detonating			wildcard_utf16
TBL	tbl2.pak	*	Acidic Venom			wildcard_utf16
TBL	tbl2.pak	*	Playful			wildcard_utf16
TBL	tbl2.pak	*	Earth's Resonance			wildcard_utf16
TBL	tbl2.pak	*	Double Slash		双斩擊	wildcard_utf16
TBL	tbl2.pak	*	Muscle Shock			wildcard_utf16
TBL	tbl2.pak	*	Life Shock			wildcard_utf16
TBL	tbl2.pak	*	Skill Shock		技能冲擊	wildcard_utf16
TBL	tbl2.pak	*	Straight Dash Attack			wildcard_utf16
TBL	tbl2.pak	*	Hello Hello			wildcard_utf16
TBL	tbl2.pak	*	Supress			wildcard_utf16
TBL	tbl2.pak	*	Jan Ken Po Technique			wildcard_utf16
TBL	tbl2.pak	*	Mysterious Jan Ken Po Technique			wildcard_utf16
TBL	tbl2.pak	*	Confusion Dance			wildcard_utf16
TBL	tbl2.pak	*	Magical Fantasy Dance			wildcard_utf16
TBL	tbl2.pak	*	Lethal Mine			wildcard_utf16
TBL	tbl2.pak	*	Super Gray Gun			wildcard_utf16
TBL	tbl2.pak	*	Extreme Terror			wildcard_utf16
TBL	tbl2.pak	*	Earth Shattering			wildcard_utf16
TBL	tbl2.pak	*	Ultimate Magic Gun		终极魔法枪	wildcard_utf16
TBL	tbl2.pak	*	Extreme Confusion Dance			wildcard_utf16
TBL	tbl2.pak	*	Extreme Magic Dance			wildcard_utf16
TBL	tbl2.pak	*	Big Burst			wildcard_utf16
TBL	tbl2.pak	*	Burst Fist			wildcard_utf16
TBL	tbl2.pak	*	Light Cultivation			wildcard_utf16
TBL	tbl2.pak	*	Wild Punching Iron Feet		野生鐵腳重拳	wildcard_utf16
TBL	tbl2.pak	*	Horror Spin Dance			wildcard_utf16
TBL	tbl2.pak	*	Stretch			wildcard_utf16
TBL	tbl2.pak	*	Sprint Assault			wildcard_utf16
TBL	tbl2.pak	*	Fist Whip			wildcard_utf16
TBL	tbl2.pak	*	Pressure Attack			wildcard_utf16
TBL	tbl2.pak	*	Potion		药水	wildcard_utf16
TBL	tbl2.pak	*	Explosion			wildcard_utf16
TBL	tbl2.pak	*	Blue Group Anger			wildcard_utf16
TBL	tbl2.pak	*	Shadowless Palm			wildcard_utf16
TBL	tbl2.pak	*	Burst Bomb			wildcard_utf16
TBL	tbl2.pak	*	Love Whip			wildcard_utf16
TBL	tbl2.pak	*	Wild Memory		狂野存储器	wildcard_utf16
TBL	tbl2.pak	*	Sense of Caution			wildcard_utf16
TBL	tbl2.pak	*	Change			wildcard_utf16
TBL	tbl2.pak	*	Attack Sense			wildcard_utf16
TBL	tbl2.pak	*	Hidden Anger			wildcard_utf16
TBL	tbl2.pak	*	Sake Lose			wildcard_utf16
TBL	tbl2.pak	*	Gap Search			wildcard_utf16
TBL	tbl2.pak	*	Unable to Control		無法控制	wildcard_utf16
TBL	tbl2.pak	*	Horrible Memories			wildcard_utf16
TBL	tbl2.pak	*	Acid Outbreak			wildcard_utf16
TBL	tbl2.pak	*	Inhalation Energy			wildcard_utf16
TBL	tbl2.pak	*	Bomb Throw			wildcard_utf16
TBL	tbl2.pak	*	Back Cut			wildcard_utf16
TBL	tbl2.pak	*	Instant Attack			wildcard_utf16
TBL	tbl2.pak	*	Long Wind		長风	wildcard_utf16
TBL	tbl2.pak	*	Serious			wildcard_utf16
TBL	tbl2.pak	*	Out Break			wildcard_utf16
TBL	tbl2.pak	*	Leg Bit			wildcard_utf16
TBL	tbl2.pak	*	Remote Flash			wildcard_utf16
TBL	tbl2.pak	*	Chaos Wings		混沌翅膀	wildcard_utf16
TBL	tbl2.pak	*	Tail Whip			wildcard_utf16
TBL	tbl2.pak	*	Special Flash			wildcard_utf16
TBL	tbl2.pak	*	Anger Roar			wildcard_utf16
TBL	tbl2.pak	*	Healing Wave		治愈波	wildcard_utf16
TBL	tbl2.pak	*	Speed Reduce		速度降低	wildcard_utf16
TBL	tbl2.pak	*	Flying Kick		舞空踢	wildcard_utf16
TBL	tbl2.pak	*	Magic Gun		魔法枪	wildcard_utf16
TBL	tbl2.pak	*	Shockwave			wildcard_utf16
