surface	file	id	source_text	source_hash	zh_cn	status	legacy_source	legacy_row	note
tbl	tbl1.pak	*	Starfish Mask Recipe	4435eca0ef86	海星面具配方	accepted	legacy/translations/tbl_overrides.tsv	3528	
tbl	tbl1.pak	*	Combat Gear (Top) H Recipe	3201982a0af4	战斗装备(上衣)H配方	accepted	legacy/translations/tbl_overrides.tsv	3529	
tbl	tbl1.pak	*	Combat Gear (Pants) H Recipe	056c790790f0	战斗装备(裤子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3530	
tbl	tbl1.pak	*	Combat Gear (Shoes) H Recipe	5bda5e4a160f	战斗装备(鞋子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3531	
tbl	tbl1.pak	*	Combat Gear (Top) N Recipe	affc103bee2c	战斗装备(上衣)N配方	accepted	legacy/translations/tbl_overrides.tsv	3532	
tbl	tbl1.pak	*	Combat Gear (Pants) N Recipe	c6f67fc4d78f	战斗装备(裤子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3533	
tbl	tbl1.pak	*	Combat Gear (Shoes) N Recipe	24798e84ecc6	战斗装备(鞋子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3534	
tbl	tbl1.pak	*	Combat Gear (Top) M Recipe	e65fae948f0b	战斗装备(上衣)M配方	accepted	legacy/translations/tbl_overrides.tsv	3535	
tbl	tbl1.pak	*	Combat Gear (Pants) M Recipe	8c0619510a25	战斗装备(裤子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3536	
tbl	tbl1.pak	*	Combat Gear (Shoes) M Recipe	188bd696a8ec	战斗装备(鞋子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3537	
tbl	tbl1.pak	0x015AF9B3	Manufacturing Extract 07 Recipe	59e70fdb850f	制造萃取物07配方	accepted	legacy/translations/tbl_overrides.tsv	3538	
tbl	tbl1.pak	0x015AFA4B	Special Parts 07 Recipe	f36dbbff7194	特殊零件07配方	accepted	legacy/translations/tbl_overrides.tsv	3539	
tbl	tbl1.pak	0x015AFB59	Legendary Gem 07 Recipe	9c994d98fdc0	传说宝石07配方	accepted	legacy/translations/tbl_overrides.tsv	3540	
tbl	tbl1.pak	*	Soul Gauntlets Recipe	52482d81804d	灵魂臂甲配方	accepted	legacy/translations/tbl_overrides.tsv	3541	
tbl	tbl1.pak	*	Absolute Light Claws Recipe	61ae080ce470	绝对光爪配方	accepted	legacy/translations/tbl_overrides.tsv	3543	
tbl	tbl1.pak	*	Dragon Battle Axe Recipe	f90e068f38bb	龙战斗斧配方	accepted	legacy/translations/tbl_overrides.tsv	3544	
tbl	tbl1.pak	*	Yellow Dragon Scroll Recipe	33e6b2e3b406	黄色龙卷轴配方	accepted	legacy/translations/tbl_overrides.tsv	3545	
tbl	tbl1.pak	*	Black Stone Gem Recipe	e6aaf0c41015	黑色石宝石配方	accepted	legacy/translations/tbl_overrides.tsv	3546	
tbl	tbl1.pak	*	New Grid Stick Recipe	ab9e6989a900	新格纹棍配方	accepted	legacy/translations/tbl_overrides.tsv	3547	
tbl	tbl1.pak	*	Electro-Optic Sword Recipe	7a0b72b247e8	电光-光学剑配方	accepted	legacy/translations/tbl_overrides.tsv	3548	
tbl	tbl1.pak	*	Thunder Wand Recipe	4bc918d53a1f	雷霆短杖配方	accepted	legacy/translations/tbl_overrides.tsv	3549	
tbl	tbl1.pak	*	Legend Long Trumpet Recipe	d1051a80d30c	传说长号角配方	accepted	legacy/translations/tbl_overrides.tsv	3550	
tbl	tbl1.pak	*	Dragon Drum Recipe	09c299e0a0c9	龙鼓配方	accepted	legacy/translations/tbl_overrides.tsv	3551	
tbl	tbl1.pak	*	Dragon Mask Recipe	351e9e4cefa7	龙面具配方	accepted	legacy/translations/tbl_overrides.tsv	3552	
tbl	tbl1.pak	*	Advanced Combat Gear (Top) H Recipe	c917432401e7	高级战斗装备(上衣)H配方	accepted	legacy/translations/tbl_overrides.tsv	3553	
tbl	tbl1.pak	*	Advanced Combat Gear (Pants) H Recipe	087e2ad88c06	高级战斗装备(裤子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3554	
tbl	tbl1.pak	*	Advanced Combat Gear (Shoes) H Recipe	a41cd74d1bbc	高级战斗装备(鞋子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3555	
tbl	tbl1.pak	*	Advanced Combat Gear (Top) N Recipe	5054802472f0	高级战斗装备(上衣)N配方	accepted	legacy/translations/tbl_overrides.tsv	3556	
tbl	tbl1.pak	*	Advanced Combat Gear (Pants) N Recipe	6e5ee17f62d3	高级战斗装备(裤子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3557	
tbl	tbl1.pak	*	Advanced Combat Gear (Shoes) N Recipe	1205e634fd16	高级战斗装备(鞋子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3558	
tbl	tbl1.pak	*	Advanced Combat Gear (Top) M Recipe	83748bed4aa3	高级战斗装备(上衣)M配方	accepted	legacy/translations/tbl_overrides.tsv	3559	
tbl	tbl1.pak	*	Advanced Combat Gear (Pants) M Recipe	5d7daaedaac6	高级战斗装备(裤子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3560	
tbl	tbl1.pak	*	Advanced Combat Gear (Shoes) M Recipe	a34792ab8d32	高级战斗装备(鞋子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3561	
tbl	tbl1.pak	0x015B092F	Manufacturing Extract 02 Recipe	1e14cdcf6fc5	制造萃取物02配方	accepted	legacy/translations/tbl_overrides.tsv	3562	
tbl	tbl1.pak	0x015B09C7	Special Parts 02 Recipe	a62d2a94d2a8	特殊零件02配方	accepted	legacy/translations/tbl_overrides.tsv	3563	
tbl	tbl1.pak	0x015B0AD5	Legendary Gem 02 Recipe	e37a24385334	传说宝石02配方	accepted	legacy/translations/tbl_overrides.tsv	3564	
tbl	tbl1.pak	*	Namek Gloves Recipe	2948e0b68a42	那美克手套配方	accepted	legacy/translations/tbl_overrides.tsv	3565	
tbl	tbl1.pak	*	Strong Warrior Claws Recipe	5168b5c70888	强力战士爪配方	accepted	legacy/translations/tbl_overrides.tsv	3566	
tbl	tbl1.pak	*	Halberd Axe Recipe	d5e1c79b6e6d	戟斧配方	accepted	legacy/translations/tbl_overrides.tsv	3567	
tbl	tbl1.pak	*	Rainbow Gem Recipe	b2fe6c7282e7	彩虹宝石配方	accepted	legacy/translations/tbl_overrides.tsv	3568	
tbl	tbl1.pak	*	Long Hit Fan Recipe	4b53886d8b75	长希特扇配方	accepted	legacy/translations/tbl_overrides.tsv	3569	
tbl	tbl1.pak	*	Plasma Wand Recipe	431b799c8d75	等离子短杖配方	accepted	legacy/translations/tbl_overrides.tsv	3570	
tbl	tbl1.pak	*	Light Trumpet Recipe	8f0d448d7f59	光号角配方	accepted	legacy/translations/tbl_overrides.tsv	3571	
tbl	tbl1.pak	*	Super Combat Gear (Top) H Recipe	b9d44f9a0585	超级战斗装备(上衣)H配方	accepted	legacy/translations/tbl_overrides.tsv	3572	
tbl	tbl1.pak	*	Super Combat Gear (Pants) H Recipe	df53bba235df	超级战斗装备(裤子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3573	
tbl	tbl1.pak	*	Super Combat Gear (Shoes) H Recipe	c0d8ab3318fe	超级战斗装备(鞋子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3574	
tbl	tbl1.pak	*	Super Combat Gear (Top) N Recipe	c6c862dee2f3	超级战斗装备(上衣)N配方	accepted	legacy/translations/tbl_overrides.tsv	3575	
tbl	tbl1.pak	*	Super Combat Gear (Pants) N Recipe	ac15e86adc7b	超级战斗装备(裤子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3576	
tbl	tbl1.pak	*	Super Combat Gear (Shoes) N Recipe	fb49b4ce7518	超级战斗装备(鞋子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3577	
tbl	tbl1.pak	*	Super Combat Gear (Top) M Recipe	b316b60a772e	超级战斗装备(上衣)M配方	accepted	legacy/translations/tbl_overrides.tsv	3578	
tbl	tbl1.pak	*	Super Combat Gear (Pants) M Recipe	774dd7ac37d5	超级战斗装备(裤子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3579	
tbl	tbl1.pak	*	Super Combat Gear (Shoes) M Recipe	41a9a746ae08	超级战斗装备(鞋子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3580	
tbl	tbl1.pak	0x015B17E3	Manufacturing Extract 03 Recipe	5cc0c7220008	制造萃取物03配方	accepted	legacy/translations/tbl_overrides.tsv	3581	
tbl	tbl1.pak	0x015B187B	Special Parts 03 Recipe	30dc51493bdc	特殊零件03配方	accepted	legacy/translations/tbl_overrides.tsv	3582	
tbl	tbl1.pak	0x015B1989	Legendary Gem 03 Recipe	671e0c390b07	传说宝石03配方	accepted	legacy/translations/tbl_overrides.tsv	3583	
tbl	tbl1.pak	*	Valkyrie Staff Recipe	97346138c2d8	女武神杖配方	accepted	legacy/translations/tbl_overrides.tsv	3584	
tbl	tbl1.pak	*	Mysterious Claws Recipe	a032096689e8	神秘爪配方	accepted	legacy/translations/tbl_overrides.tsv	3585	
tbl	tbl1.pak	*	Death Axe Recipe	f6652784bcca	死亡之斧配方	accepted	legacy/translations/tbl_overrides.tsv	3586	
tbl	tbl1.pak	*	Rock Stone Gem Recipe	1ae85bdb57b8	岩石石宝石配方	accepted	legacy/translations/tbl_overrides.tsv	3589	
tbl	tbl1.pak	*	Electro-Optic Fan Recipe	e51be7b885df	电光-光学扇配方	accepted	legacy/translations/tbl_overrides.tsv	3590	
tbl	tbl1.pak	*	Valkyrie Wand Recipe	2fe109fa8536	女武神短杖配方	accepted	legacy/translations/tbl_overrides.tsv	3591	
tbl	tbl1.pak	*	Ultimate Combat Gear (Top) H Recipe	ef90d4b441ad	终极战斗装备(上衣)H配方	accepted	legacy/translations/tbl_overrides.tsv	3592	
tbl	tbl1.pak	*	Ultimate Combat Gear (Pants) H Recipe	7ee42d220585	终极战斗装备(裤子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3593	
tbl	tbl1.pak	*	Ultimate Combat Gear (Shoes) H Recipe	6f22b7153d06	终极战斗装备(鞋子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3594	
tbl	tbl1.pak	*	Ultimate Combat Gear (Top) N Recipe	1f8519175bcd	终极战斗装备(上衣)N配方	accepted	legacy/translations/tbl_overrides.tsv	3595	
tbl	tbl1.pak	*	Ultimate Combat Gear (Pants) N Recipe	f10eaa6c662f	终极战斗装备(裤子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3596	
tbl	tbl1.pak	*	Ultimate Combat Gear (Shoes) N Recipe	a13fc4ffac87	终极战斗装备(鞋子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3597	
tbl	tbl1.pak	*	Ultimate Combat Gear (Top) M Recipe	2011134d85c3	终极战斗装备(上衣)M配方	accepted	legacy/translations/tbl_overrides.tsv	3598	
tbl	tbl1.pak	*	Ultimate Combat Gear (Pants) M Recipe	3ad8b80b7063	终极战斗装备(裤子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3599	
tbl	tbl1.pak	*	Ultimate Combat Gear (Shoes) M Recipe	9daeca574f83	终极战斗装备(鞋子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3600	
tbl	tbl1.pak	*	Killer Axe Recipe	a4d8ace053dc	杀手斧配方	accepted	legacy/translations/tbl_overrides.tsv	3601	
tbl	tbl1.pak	*	Dragon Scroll Recipe	9b5c566c3db7	龙卷轴配方	accepted	legacy/translations/tbl_overrides.tsv	3602	
tbl	tbl1.pak	*	Popo Gem Recipe	42b73e515f8a	波波宝石配方	accepted	legacy/translations/tbl_overrides.tsv	3603	
tbl	tbl1.pak	*	Dragon Roar Fan Recipe	e70b8caf7351	龙咆哮扇配方	accepted	legacy/translations/tbl_overrides.tsv	3604	
tbl	tbl1.pak	*	Black Steel Wand Recipe	cf1485fd2a02	黑色钢短杖配方	accepted	legacy/translations/tbl_overrides.tsv	3605	
tbl	tbl1.pak	0x015B344D	Crystal Scouter Recipe	25c38d15bd19	水晶探测器配方	accepted	legacy/translations/tbl_overrides.tsv	3606	
tbl	tbl1.pak	0x015B34DB	Diamond Scouter Recipe	c31782e57871	钻石探测器配方	accepted	legacy/translations/tbl_overrides.tsv	3607	
tbl	tbl1.pak	0x015B36F7	Advanced Gauntlets Recipe	88b292ce09f1	高级臂甲配方	accepted	legacy/translations/tbl_overrides.tsv	3608	
tbl	tbl1.pak	0x015B3CED	Warrior Gloves Recipe	5af5204f8eda	那美克战士手套配方	accepted	legacy/translations/tbl_overrides.tsv	3609	
tbl	tbl1.pak	0x015B3D5F	Power Gauntlets Recipe	18f78b0746b5	力量臂甲配方	accepted	legacy/translations/tbl_overrides.tsv	3610	
tbl	tbl1.pak	0x015B3E4F	Firepower Combat Gear (Top) H Recipe	712b57af9b47	火力战斗装备(上衣)H配方	accepted	legacy/translations/tbl_overrides.tsv	3611	
tbl	tbl1.pak	0x015B3EFD	Firepower Combat Gear (Pants) H Recipe	73ebaceb8fda	火力战斗装备(裤子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3612	
tbl	tbl1.pak	0x015B3FB3	Firepower Combat Gear (Shoes) H Recipe	c6d425e14c17	火力战斗装备(鞋子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3613	
tbl	tbl1.pak	0x015B4069	Firepower Combat Gear (Top) N Recipe	c9c3ffe59917	火力战斗装备(上衣)N配方	accepted	legacy/translations/tbl_overrides.tsv	3614	
tbl	tbl1.pak	0x015B4117	Firepower Combat Gear (Pants) N Recipe	0d1c37a756e4	火力战斗装备(裤子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3615	
tbl	tbl1.pak	0x015B41CD	Firepower Combat Gear (Shoes) N Recipe	e98042f3ae8f	火力战斗装备(鞋子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3616	
tbl	tbl1.pak	0x015B4283	Firepower Combat Gear (Top) M Recipe	271230a05a82	火力战斗装备(上衣)M配方	accepted	legacy/translations/tbl_overrides.tsv	3617	
tbl	tbl1.pak	0x015B4331	Firepower Combat Gear (Pants) M Recipe	66a112654b80	火力战斗装备(裤子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3618	
tbl	tbl1.pak	0x015B43E7	Firepower Combat Gear (Shoes) M Recipe	24a5b2eaa727	火力战斗装备(鞋子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3619	
tbl	tbl1.pak	0x015B6BF7	Black Dragon Fan Rare recipe	c8c61b56f16a	稀有黑龙扇配方	accepted	legacy/translations/tbl_overrides.tsv	3694	
tbl	tbl1.pak	0x015BCCAB	Recipe Galactic Combat Gear (Top) H	82e5f5b5a54b	银河战斗装备(上衣)H配方	accepted	legacy/translations/tbl_overrides.tsv	3746	
tbl	tbl1.pak	0x015BCD87	Recipe Galactic Combat Gear (Pants) H	d3582b9fc33c	银河战斗装备(裤子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3747	
tbl	tbl1.pak	0x015BCE67	Recipe Galactic Combat Gear (Shoes) H	a7a7fe01d13e	银河战斗装备(鞋子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3748	
tbl	tbl1.pak	0x015BCF47	Recipe Galactic Combat Gear (Top) N	d9cb2468a532	银河战斗装备(上衣)N配方	accepted	legacy/translations/tbl_overrides.tsv	3749	
tbl	tbl1.pak	0x015BD023	Recipe Galactic Combat Gear (Pants) N	a29dc3350e8e	银河战斗装备(裤子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3750	
tbl	tbl1.pak	0x015BD103	Recipe Galactic Combat Gear (Shoes) N	90126518da07	银河战斗装备(鞋子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3751	
tbl	tbl1.pak	0x015BD1E3	Recipe Galactic Combat Gear (Top) M	85071638ea5b	银河战斗装备(上衣)M配方	accepted	legacy/translations/tbl_overrides.tsv	3752	
tbl	tbl1.pak	0x015BD2BF	Recipe Galactic Combat Gear (Pants) M	bf6386849d12	银河战斗装备(裤子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3753	
tbl	tbl1.pak	0x015BD39F	Recipe Galactic Combat Gear (Shoes) M	490c41ac1d3f	银河战斗装备(鞋子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3754	
tbl	tbl1.pak	*	Black Dragon Bus	a5c37bf9eb19	黑龙巴士	accepted	legacy/translations/tbl_overrides.tsv	3755	
tbl	tbl1.pak	0x0164CBDF	Super Powerful Shadow Claws Recipe	8cc3bbd79fd0	超级强力暗影爪配方	accepted	legacy/translations/tbl_overrides.tsv	3756	
tbl	tbl1.pak	0x0164CE89	Super Powerful Dark Gem Recipe	2fd72a198ded	超级强力黑暗宝石配方	accepted	legacy/translations/tbl_overrides.tsv	3757	
tbl	tbl1.pak	0x0164CF4F	Super Powerful Awakening Stick Recipe	fa2bfce7f447	超级强力觉醒棍配方	accepted	legacy/translations/tbl_overrides.tsv	3758	
tbl	tbl1.pak	0x0164D031	Super Powerful Thunder Sword Recipe	e10c571f673b	超级强力雷霆剑配方	accepted	legacy/translations/tbl_overrides.tsv	3759	
tbl	tbl1.pak	0x0164D1E1	Super Powerful Awakening Wand Recipe	8cdee0d156c9	超级强力觉醒短杖配方	accepted	legacy/translations/tbl_overrides.tsv	3760	
tbl	tbl1.pak	0x0164D531	Super Powerful Mysterious Mask Recipe	d42ee8aea4d8	超级强力神秘面具配方	accepted	legacy/translations/tbl_overrides.tsv	3761	
tbl	tbl1.pak	*	Dark Soul Pants Recipe	2dbbd21c9ad7	黑暗灵魂裤子配方	accepted	legacy/translations/tbl_overrides.tsv	3762	
tbl	tbl1.pak	*	Dark Soul Shoes Recipe	df8ce7e4f6eb	黑暗灵魂鞋子配方	accepted	legacy/translations/tbl_overrides.tsv	3763	
tbl	tbl1.pak	0x016503F7	Dark Soul Claws Recipe	90c3ccb70fff	黑暗灵魂爪配方	accepted	legacy/translations/tbl_overrides.tsv	3779	
tbl	tbl1.pak	0x0165049D	Dark Soul Axe Recipe	6643be0a5acd	黑暗灵魂斧配方	accepted	legacy/translations/tbl_overrides.tsv	3780	
tbl	tbl1.pak	0x0165053B	Dark Soul Scroll Recipe	73f69488cb5a	黑暗灵魂卷轴配方	accepted	legacy/translations/tbl_overrides.tsv	3781	
tbl	tbl1.pak	0x016505E5	Dark Soul Gem Recipe	dbc6ea3d237f	黑暗灵魂宝石配方	accepted	legacy/translations/tbl_overrides.tsv	3782	
tbl	tbl1.pak	0x01650683	Dark Soul Stick Recipe	f4a7263fa699	黑暗灵魂棍配方	accepted	legacy/translations/tbl_overrides.tsv	3783	
tbl	tbl1.pak	0x01650729	Dark Soul Sword Recipe	4aa67e230e89	黑暗灵魂剑配方	accepted	legacy/translations/tbl_overrides.tsv	3784	
tbl	tbl1.pak	0x016507CF	Dark Soul Fan Recipe	a7fb76964230	黑暗灵魂扇配方	accepted	legacy/translations/tbl_overrides.tsv	3785	
tbl	tbl1.pak	0x0165086D	Dark Soul Wand Recipe	5fa8f8a01725	黑暗灵魂短杖配方	accepted	legacy/translations/tbl_overrides.tsv	3786	
tbl	tbl1.pak	0x0165090F	Dark Soul Trumpet Recipe	6701f477658a	黑暗灵魂号角配方	accepted	legacy/translations/tbl_overrides.tsv	3787	
tbl	tbl1.pak	0x016509BD	Dark Soul Club Recipe	1fde2ef5cdee	黑暗灵魂棒配方	accepted	legacy/translations/tbl_overrides.tsv	3788	
tbl	tbl1.pak	0x01650A5F	Dark Soul Drum Recipe	c89d3a368ae9	黑暗灵魂鼓配方	accepted	legacy/translations/tbl_overrides.tsv	3789	
tbl	tbl1.pak	0x01650B01	Dark Soul Mask Recipe	22582f049191	黑暗灵魂面具配方	accepted	legacy/translations/tbl_overrides.tsv	3790	
tbl	tbl1.pak	0x016565AD	Black Dragon Ring Type A	e828ef8d0fbb	黑龙戒指A型	accepted	legacy/translations/tbl_overrides.tsv	3791	
tbl	tbl1.pak	0x01656663	Black Dragon Ring Type B	5a6749ea7405	黑龙戒指B型	accepted	legacy/translations/tbl_overrides.tsv	3792	
tbl	tbl1.pak	0x01656699	Black Dragon Earring type A	5950058aa412	黑龙耳环A型	accepted	legacy/translations/tbl_overrides.tsv	3793	
tbl	tbl1.pak	0x016566D5	Black Dragon Earring type B	40aba79cb835	黑龙耳环B型	accepted	legacy/translations/tbl_overrides.tsv	3794	
tbl	tbl1.pak	0x01656797	Black Dragon Necklace	9b317dd764ac	黑龙项链	accepted	legacy/translations/tbl_overrides.tsv	3795	
tbl	tbl1.pak	*	Epic White U Stone U75 (Recipe)	4ee1ab1e23f0	史诗白色U石U75配方	accepted	legacy/translations/tbl_overrides.tsv	3797	
tbl	tbl1.pak	0x01696459	Epic Yellow U Stone U75 (Recipe)	2528a7479555	史诗黄色U石U75配方	accepted	legacy/translations/tbl_overrides.tsv	3799	
tbl	tbl1.pak	*	Epic Armor U Stone U75 (Recipe)	7c0f4b92de69	史诗盔甲U石U75配方	accepted	legacy/translations/tbl_overrides.tsv	3800	
tbl	tbl1.pak	*	Epic Weapon U Stone U75 (Recipe)	4e3c62de508b	史诗武器U石U75配方	accepted	legacy/translations/tbl_overrides.tsv	3801	
tbl	tbl1.pak	0x01698139	Epic Weapon U Stone U70 (Recipe)	c2132746537d	史诗武器U石U70配方	accepted	legacy/translations/tbl_overrides.tsv	3804	
tbl	tbl1.pak	*	Epic Armor U Stone U70 (Recipe)	39947226e353	史诗盔甲U石U70配方	accepted	legacy/translations/tbl_overrides.tsv	3805	
tbl	tbl1.pak	0x016982AB	Epic White U Stone U70 (Recipe)	cbcd20560df9	史诗白色U石U70配方	accepted	legacy/translations/tbl_overrides.tsv	3806	
tbl	tbl1.pak	0x016B17D9	(Human)Shadow Sovereign Armor Recipe	8a3779c8b0db	(人类)暗影暴君盔甲配方	accepted	legacy/translations/tbl_overrides.tsv	3808	
tbl	tbl1.pak	0x016B18A9	(Human)Shadow Sovereign Pants Recipe	fa06d7718e2f	(人类)暗影暴君裤子配方	accepted	legacy/translations/tbl_overrides.tsv	3809	
tbl	tbl1.pak	0x016B1A49	(Namek)Shadow Sovereign Armor Recipe	2970ad033df5	(那美克)暗影暴君盔甲配方	accepted	legacy/translations/tbl_overrides.tsv	3810	
tbl	tbl1.pak	0x016B1B19	(Namek)Shadow Sovereign Pants Recipe	a0f349e39bb0	(那美克)暗影暴君裤子配方	accepted	legacy/translations/tbl_overrides.tsv	3811	
tbl	tbl1.pak	0x016B1BE9	(Namek)Shadow Sovereign Shoes Recipe	15731b46cf64	(那美克)暗影暴君鞋子配方	accepted	legacy/translations/tbl_overrides.tsv	3812	
tbl	tbl1.pak	0x016B1CB9	(Majin)Shadow Sovereign Armor Recipe	8fd31312b8df	(魔人)暗影暴君盔甲配方	accepted	legacy/translations/tbl_overrides.tsv	3813	
tbl	tbl1.pak	0x016B1D89	(Majin)Shadow Sovereign Pants Recipe	5d3dbceb2533	(魔人)暗影暴君裤子配方	accepted	legacy/translations/tbl_overrides.tsv	3814	
tbl	tbl1.pak	0x016B1E59	(Majin)Shadow Sovereign Shoes Recipe	303272eae807	(魔人)暗影暴君鞋子配方	accepted	legacy/translations/tbl_overrides.tsv	3815	
tbl	tbl1.pak	0x016B2299	Shadow Sovereign Axe Recipe	395e952e3aab	暗影暴君斧配方	accepted	legacy/translations/tbl_overrides.tsv	3816	
tbl	tbl1.pak	0x016B2353	Shadow Sovereign Scroll Recipe	cd35eb75136b	暗影暴君卷轴配方	accepted	legacy/translations/tbl_overrides.tsv	3817	
tbl	tbl1.pak	0x016B2419	Shadow Sovereign Gem Recipe	9a619a6142ba	暗影暴君宝石配方	accepted	legacy/translations/tbl_overrides.tsv	3818	
tbl	tbl1.pak	0x016B24D3	Shadow Sovereign Stick Recipe	9fd131ff9cff	暗影暴君棒配方	accepted	legacy/translations/tbl_overrides.tsv	3819	
tbl	tbl1.pak	0x016B2595	Shadow Sovereign Sword Recipe	29bba5f21113	暗影暴君剑配方	accepted	legacy/translations/tbl_overrides.tsv	3820	
tbl	tbl1.pak	0x016B2711	Shadow Sovereign Wand Recipe	530a89daaac8	暗影暴君短棍配方	accepted	legacy/translations/tbl_overrides.tsv	3821	
tbl	tbl1.pak	0x016B27CF	Shadow Sovereign Trumpet Recipe	f9ea60961626	暗影暴君号配方	accepted	legacy/translations/tbl_overrides.tsv	3822	
tbl	tbl1.pak	0x016B2899	Shadow Sovereign Club Recipe	de5640d174dd	暗影暴君棍配方	accepted	legacy/translations/tbl_overrides.tsv	3823	
tbl	tbl1.pak	0x016B2957	Shadow Sovereign Drum Recipe	b10417c0b040	暗影暴君鼓配方	accepted	legacy/translations/tbl_overrides.tsv	3824	
tbl	tbl1.pak	0x016B2A15	Shadow Sovereign Mask Recipe	963ffebfbe16	暗影暴君面具配方	accepted	legacy/translations/tbl_overrides.tsv	3825	
tbl	tbl1.pak	0x016B1F29	Shadow Sovereign Gloves TYPE-A Recipe (Physical)	0cf6be903a46	暗影暴君物理手套配方	accepted	legacy/translations/tbl_overrides.tsv	3829	
